date,season,year,month,weekday,working_day,weather,temperature_x,humidity_x,windspeed_x,total_rentals,hour,temperature_y,humidity_y,windspeed_y,hourly_rentals
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,6,0.12,0.93,0.1343,16
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,7,0.14,0.69,0.1343,54
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,8,0.16,0.59,0.1642,128
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,9,0.16,0.59,0.3284,81
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,10,0.18,0.55,0.2239,39
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,11,0.2,0.51,0.3881,35
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,12,0.2,0.47,0.5821,55
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,13,0.22,0.44,0.3582,49
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,14,0.2,0.47,0.3284,44
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,15,0.2,0.47,0.4179,49
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,16,0.22,0.44,0.3284,68
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,17,0.2,0.47,0.3582,139
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,18,0.2,0.47,0.5224,137
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,19,0.18,0.47,0.4179,83
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,20,0.16,0.5,0.3284,56
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,21,0.16,0.55,0.3284,57
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,22,0.16,0.55,0.4478,33
2011-01-12,1,0,1,3,1,1,0.172727,0.599545,0.304627,1162,23,0.14,0.59,0.4179,20
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,0,0.14,0.59,0.2836,7
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,1,0.14,0.5,0.2836,2
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,2,0.14,0.5,0.3582,2
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,3,0.14,0.5,0.3284,3
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,4,0.14,0.5,0.2537,4
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,5,0.14,0.5,0.2985,3
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,6,0.12,0.54,0.1343,28
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,7,0.12,0.54,0.1343,72
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,8,0.14,0.5,0.194,202
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,9,0.14,0.5,0.3284,139
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,10,0.16,0.5,0.3582,38
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,11,0.2,0.44,0.4478,37
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,12,0.2,0.44,0.4179,52
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,13,0.22,0.41,0.4478,83
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,14,0.22,0.41,0.3881,42
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,15,0.24,0.38,0.2985,60
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,16,0.24,0.38,0.3582,78
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,17,0.2,0.4,0.2836,162
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,18,0.2,0.4,0.3284,144
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,19,0.16,0.47,0.2537,99
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,20,0.16,0.47,0.2239,64
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,21,0.14,0.46,0.2985,40
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,22,0.14,0.46,0.3284,30
2011-01-13,1,0,1,4,1,1,0.165,0.470417,0.301,1406,23,0.12,0.5,0.194,15
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,0,0.12,0.5,0.194,14
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,1,0.1,0.54,0.1642,5
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,2,0.1,0.54,0.1343,1
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,3,0.1,0.54,0.1045,1
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,5,0.1,0.54,0.0896,8
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,6,0.1,0.54,0.0,17
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,7,0.1,0.74,0.1642,70
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,8,0.12,0.68,0.0,158
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,9,0.14,0.69,0.1343,117
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,10,0.18,0.55,0.194,44
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,11,0.18,0.51,0.2836,53
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,12,0.2,0.44,0.2537,61
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,13,0.22,0.37,0.3881,77
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,14,0.22,0.41,0.2836,64
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,15,0.24,0.38,0.1642,68
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,16,0.22,0.41,0.1045,90
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,17,0.22,0.41,0.1642,159
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,18,0.2,0.47,0.0,139
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,19,0.16,0.59,0.0896,92
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,20,0.18,0.59,0.0,68
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,21,0.16,0.69,0.0,52
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,22,0.16,0.69,0.0,36
2011-01-14,1,0,1,5,1,1,0.16087,0.537826,0.126548,1421,23,0.18,0.55,0.0,27
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,0,0.18,0.55,0.0,28
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,1,0.16,0.59,0.0896,20
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,2,0.16,0.59,0.0896,12
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,3,0.16,0.59,0.0,8
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,4,0.16,0.59,0.0,5
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,5,0.16,0.59,0.0,1
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,6,0.14,0.63,0.1045,3
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,7,0.14,0.63,0.0,10
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,8,0.14,0.63,0.1343,23
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,9,0.16,0.64,0.1343,33
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,10,0.18,0.59,0.1642,59
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,11,0.2,0.55,0.2239,72
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,12,0.24,0.48,0.2239,89
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,13,0.28,0.38,0.2985,101
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,14,0.3,0.39,0.2836,118
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,15,0.32,0.36,0.194,129
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,16,0.34,0.34,0.194,128
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,17,0.32,0.36,0.2836,83
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,18,0.3,0.45,0.2537,84
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,19,0.32,0.39,0.2537,74
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,20,0.32,0.39,0.2537,41
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,21,0.32,0.39,0.2239,57
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,22,0.3,0.42,0.1045,26
2011-01-15,1,0,1,6,0,2,0.233333,0.49875,0.157963,1248,23,0.3,0.45,0.2836,44
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,0,0.26,0.56,0.0,39
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,1,0.26,0.56,0.1343,23
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,2,0.26,0.56,0.0896,16
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,3,0.22,0.69,0.0,15
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,4,0.26,0.56,0.1642,1
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,5,0.26,0.56,0.1642,2
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,6,0.26,0.56,0.1642,1
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,7,0.24,0.56,0.2985,3
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,8,0.22,0.55,0.2836,18
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,9,0.22,0.51,0.2537,32
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,10,0.22,0.51,0.2836,79
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,11,0.24,0.44,0.2537,93
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,12,0.24,0.41,0.2836,104
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,13,0.26,0.35,0.2985,118
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,14,0.28,0.36,0.2537,91
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,15,0.26,0.38,0.2537,113
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,16,0.24,0.38,0.2239,99
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,17,0.22,0.37,0.2537,105
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,18,0.2,0.4,0.1642,67
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,19,0.18,0.47,0.1343,61
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,20,0.18,0.47,0.1642,57
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,21,0.18,0.51,0.1642,28
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,22,0.2,0.49,0.1343,21
2011-01-16,1,0,1,0,0,1,0.231667,0.48375,0.188433,1204,23,0.2,0.4,0.1045,18
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,0,0.2,0.47,0.2239,17
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,1,0.2,0.44,0.194,16
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,2,0.18,0.43,0.2537,8
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,3,0.18,0.43,0.194,2
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,4,0.18,0.43,0.1343,3
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,5,0.18,0.43,0.1642,1
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,6,0.18,0.43,0.194,5
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,7,0.16,0.5,0.1343,13
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,8,0.16,0.47,0.2239,33
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,9,0.16,0.47,0.2239,47
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,10,0.16,0.5,0.2537,57
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,11,0.16,0.55,0.194,64
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,12,0.18,0.47,0.1343,80
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,13,0.18,0.47,0.1343,93
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,14,0.18,0.43,0.1045,86
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,15,0.2,0.47,0.1642,93
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,16,0.2,0.47,0.1642,82
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,17,0.2,0.51,0.194,71
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,18,0.18,0.55,0.2537,92
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,19,0.18,0.59,0.194,60
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,20,0.16,0.8,0.194,33
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,21,0.16,0.8,0.194,27
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,22,0.14,0.93,0.2537,13
2011-01-17,1,0,1,1,0,2,0.175833,0.5375,0.194017,1000,23,0.16,0.86,0.2836,4
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,12,0.2,0.86,0.3284,3
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,13,0.2,0.86,0.2239,22
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,14,0.22,0.8,0.1642,28
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,15,0.22,0.87,0.1642,35
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,16,0.22,0.87,0.194,61
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,17,0.22,0.82,0.194,125
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,18,0.22,0.8,0.1642,133
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,19,0.22,0.8,0.1343,99
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,20,0.22,0.87,0.0,83
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,21,0.22,0.93,0.1045,41
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,22,0.22,0.93,0.0896,33
2011-01-18,1,0,1,2,1,2,0.216667,0.861667,0.146775,683,23,0.22,0.93,0.0,20
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,0,0.22,0.93,0.0,3
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,1,0.22,0.93,0.1343,7
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,2,0.22,0.93,0.1343,3
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,4,0.22,0.93,0.1343,2
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,5,0.22,0.93,0.0896,7
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,6,0.22,0.93,0.0896,32
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,7,0.24,0.92,0.1045,90
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,8,0.24,0.93,0.1045,197
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,9,0.24,0.93,0.1045,109
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,10,0.26,0.93,0.1343,47
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,11,0.28,0.87,0.0896,52
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,12,0.3,0.81,0.0896,70
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,13,0.4,0.62,0.2836,78
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,14,0.4,0.58,0.2537,75
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,15,0.4,0.54,0.2836,82
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,16,0.38,0.58,0.3881,104
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,17,0.36,0.57,0.3284,197
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,18,0.34,0.61,0.2836,161
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,19,0.32,0.57,0.4179,112
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,20,0.32,0.49,0.2985,76
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,21,0.32,0.49,0.4179,59
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,22,0.3,0.52,0.1642,59
2011-01-19,1,0,1,3,1,2,0.292174,0.741739,0.208317,1650,23,0.3,0.52,0.4627,28
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,0,0.26,0.56,0.3881,13
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,1,0.26,0.56,0.0,5
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,2,0.26,0.56,0.0,2
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,3,0.26,0.56,0.1642,1
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,4,0.26,0.56,0.1642,1
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,5,0.24,0.6,0.2239,6
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,6,0.22,0.6,0.2239,35
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,7,0.22,0.55,0.2239,101
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,8,0.22,0.55,0.2836,249
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,9,0.24,0.52,0.2239,143
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,10,0.26,0.48,0.2985,57
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,11,0.28,0.45,0.1642,68
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,12,0.3,0.42,0.0,84
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,13,0.28,0.45,0.1045,98
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,14,0.3,0.45,0.1343,81
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,15,0.32,0.45,0.194,70
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,16,0.3,0.49,0.1343,91
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,17,0.3,0.49,0.1045,215
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,18,0.26,0.56,0.194,185
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,19,0.26,0.56,0.3284,152
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,20,0.26,0.6,0.2836,126
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,21,0.24,0.6,0.2537,57
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,22,0.24,0.65,0.2836,56
2011-01-20,1,0,1,4,1,2,0.261667,0.538333,0.195904,1927,23,0.24,0.65,0.3284,31
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,0,0.24,0.7,0.2537,21
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,1,0.24,0.7,0.2537,6
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,2,0.24,0.75,0.1642,2
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,3,0.22,0.8,0.2985,1
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,4,0.22,0.87,0.0896,1
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,5,0.24,0.6,0.4179,5
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,6,0.22,0.55,0.2537,27
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,7,0.2,0.51,0.2836,68
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,8,0.2,0.47,0.3284,217
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,9,0.2,0.51,0.3582,166
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,10,0.2,0.47,0.4627,63
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,11,0.22,0.41,0.4627,59
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,12,0.22,0.27,0.5821,78
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,13,0.2,0.21,0.5821,73
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,14,0.2,0.25,0.5224,62
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,15,0.16,0.26,0.4478,65
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,16,0.16,0.26,0.3582,97
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,17,0.14,0.28,0.3582,161
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,18,0.12,0.3,0.2537,120
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,19,0.12,0.3,0.3284,96
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,20,0.1,0.33,0.4179,53
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,21,0.08,0.38,0.2836,41
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,22,0.06,0.41,0.3881,34
2011-01-21,1,0,1,5,1,1,0.1775,0.457083,0.353242,1543,23,0.06,0.38,0.3284,27
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,0,0.04,0.45,0.2537,13
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,1,0.04,0.41,0.3881,12
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,2,0.04,0.41,0.2537,11
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,3,0.04,0.41,0.2836,7
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,4,0.02,0.48,0.2985,3
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,6,0.02,0.44,0.2239,2
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,7,0.02,0.44,0.2836,8
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,8,0.02,0.44,0.3284,27
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,9,0.04,0.41,0.2537,40
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,10,0.04,0.41,0.1642,53
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,11,0.06,0.38,0.1343,63
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,12,0.06,0.38,0.1045,70
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,13,0.08,0.35,0.0,84
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,14,0.1,0.33,0.1045,75
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,15,0.12,0.28,0.0,103
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,16,0.12,0.28,0.194,83
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,17,0.12,0.28,0.0,67
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,18,0.08,0.35,0.194,54
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,19,0.08,0.35,0.1343,59
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,20,0.06,0.45,0.1642,45
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,21,0.06,0.41,0.0896,39
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,22,0.06,0.49,0.0,30
2011-01-22,1,0,1,6,0,1,0.0591304,0.4,0.17197,981,23,0.04,0.57,0.1045,33
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,0,0.04,0.57,0.1045,22
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,1,0.04,0.57,0.1045,13
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,2,0.02,0.62,0.1343,18
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,3,0.02,0.62,0.1343,5
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,5,0.04,0.57,0.1045,3
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,6,0.04,0.57,0.1045,1
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,7,0.08,0.58,0.1642,2
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,8,0.06,0.62,0.1642,19
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,9,0.1,0.54,0.3582,28
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,10,0.14,0.46,0.3881,58
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,11,0.14,0.43,0.2239,99
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,12,0.16,0.37,0.4627,116
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,13,0.14,0.33,0.3881,87
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,14,0.16,0.28,0.3582,110
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,15,0.16,0.28,0.3582,77
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,16,0.16,0.26,0.3284,65
2011-01-23,1,0,1,0,0,1,0.0965217,0.436522,0.2466,986,17,0.14,0.26,0.3881,55
